# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680675509131721 210114 MANAGER START
1680675509135365 210114 CATEGORY default MAX {}
1680675509135388 210114 CATEGORY default MIN {}
1680675509135395 210114 CATEGORY default FIRST MAX_THROUGHPUT {}
1680675509136594 210114 TASK 44 WAITING default FIRST_RESOURCES {}
1680675509136622 210114 TASK 45 WAITING default FIRST_RESOURCES {}
1680675509136664 210114 TASK 46 WAITING default FIRST_RESOURCES {}
1680675509136691 210114 TASK 47 WAITING default FIRST_RESOURCES {}
1680675509136716 210114 TASK 48 WAITING default FIRST_RESOURCES {}
1680675509136742 210114 TASK 49 WAITING default FIRST_RESOURCES {}
1680675509136766 210114 TASK 50 WAITING default FIRST_RESOURCES {}
1680675509136791 210114 TASK 51 WAITING default FIRST_RESOURCES {}
1680675509136818 210114 TASK 52 WAITING default FIRST_RESOURCES {}
1680675509136845 210114 TASK 53 WAITING default FIRST_RESOURCES {}
1680675509136869 210114 TASK 54 WAITING default FIRST_RESOURCES {}
1680675509136899 210114 TASK 55 WAITING default FIRST_RESOURCES {}
1680675509136935 210114 TASK 56 WAITING default FIRST_RESOURCES {}
1680675509136959 210114 TASK 57 WAITING default FIRST_RESOURCES {}
1680675509136981 210114 TASK 58 WAITING default FIRST_RESOURCES {}
1680675509137006 210114 TASK 59 WAITING default FIRST_RESOURCES {}
1680675509137032 210114 TASK 60 WAITING default FIRST_RESOURCES {}
1680675509137054 210114 TASK 61 WAITING default FIRST_RESOURCES {}
1680675509137077 210114 TASK 62 WAITING default FIRST_RESOURCES {}
1680675509137102 210114 TASK 63 WAITING default FIRST_RESOURCES {}
1680675509137126 210114 TASK 64 WAITING default FIRST_RESOURCES {}
1680675509137162 210114 TASK 65 WAITING default FIRST_RESOURCES {}
1680675509137183 210114 TASK 66 WAITING default FIRST_RESOURCES {}
1680675509137206 210114 TASK 67 WAITING default FIRST_RESOURCES {}
1680675509137241 210114 TASK 68 WAITING default FIRST_RESOURCES {}
1680675509137268 210114 TASK 69 WAITING default FIRST_RESOURCES {}
1680675509137291 210114 TASK 70 WAITING default FIRST_RESOURCES {}
1680675509137316 210114 TASK 71 WAITING default FIRST_RESOURCES {}
1680675509137339 210114 TASK 72 WAITING default FIRST_RESOURCES {}
1680675509137364 210114 TASK 73 WAITING default FIRST_RESOURCES {}
1680675509137386 210114 TASK 74 WAITING default FIRST_RESOURCES {}
1680675509137411 210114 TASK 75 WAITING default FIRST_RESOURCES {}
1680675509137436 210114 TASK 76 WAITING default FIRST_RESOURCES {}
1680675509137461 210114 TASK 77 WAITING default FIRST_RESOURCES {}
1680675509137484 210114 TASK 78 WAITING default FIRST_RESOURCES {}
1680675509137509 210114 TASK 79 WAITING default FIRST_RESOURCES {}
1680675509137535 210114 TASK 80 WAITING default FIRST_RESOURCES {}
1680675509137559 210114 TASK 81 WAITING default FIRST_RESOURCES {}
1680675509137582 210114 TASK 82 WAITING default FIRST_RESOURCES {}
1680675509137604 210114 TASK 83 WAITING default FIRST_RESOURCES {}
1680675509137645 210114 TASK 84 WAITING default FIRST_RESOURCES {}
1680675509137673 210114 TASK 85 WAITING default FIRST_RESOURCES {}
1680675509137701 210114 TASK 86 WAITING default FIRST_RESOURCES {}
1680675509137727 210114 TASK 87 WAITING default FIRST_RESOURCES {}
1680675509137754 210114 TASK 88 WAITING default FIRST_RESOURCES {}
1680675509137781 210114 TASK 89 WAITING default FIRST_RESOURCES {}
1680675509137805 210114 TASK 90 WAITING default FIRST_RESOURCES {}
1680675509137831 210114 TASK 91 WAITING default FIRST_RESOURCES {}
1680675509137859 210114 TASK 92 WAITING default FIRST_RESOURCES {}
1680675509137884 210114 TASK 93 WAITING default FIRST_RESOURCES {}
1680675509137908 210114 TASK 94 WAITING default FIRST_RESOURCES {}
1680675509137957 210114 TASK 95 WAITING default FIRST_RESOURCES {}
1680675509137980 210114 TASK 96 WAITING default FIRST_RESOURCES {}
1680675509138021 210114 TASK 97 WAITING default FIRST_RESOURCES {}
1680675509138046 210114 TASK 98 WAITING default FIRST_RESOURCES {}
1680675509138071 210114 TASK 99 WAITING default FIRST_RESOURCES {}
1680675509138099 210114 TASK 100 WAITING default FIRST_RESOURCES {}
1680675509138124 210114 TASK 101 WAITING default FIRST_RESOURCES {}
1680675509138148 210114 TASK 102 WAITING default FIRST_RESOURCES {}
1680675509138181 210114 TASK 103 WAITING default FIRST_RESOURCES {}
1680675509138206 210114 TASK 104 WAITING default FIRST_RESOURCES {}
1680675509138235 210114 TASK 105 WAITING default FIRST_RESOURCES {}
1680675509138260 210114 TASK 106 WAITING default FIRST_RESOURCES {}
1680675509138285 210114 TASK 107 WAITING default FIRST_RESOURCES {}
1680675509138321 210114 TASK 108 WAITING default FIRST_RESOURCES {}
1680675509138345 210114 TASK 109 WAITING default FIRST_RESOURCES {}
1680675509138372 210114 TASK 110 WAITING default FIRST_RESOURCES {}
1680675509138399 210114 TASK 111 WAITING default FIRST_RESOURCES {}
1680675509138436 210114 TASK 112 WAITING default FIRST_RESOURCES {}
1680675509138460 210114 TASK 113 WAITING default FIRST_RESOURCES {}
1680675509138486 210114 TASK 114 WAITING default FIRST_RESOURCES {}
1680675509138513 210114 TASK 115 WAITING default FIRST_RESOURCES {}
1680675509138539 210114 TASK 116 WAITING default FIRST_RESOURCES {}
1680675509138563 210114 TASK 117 WAITING default FIRST_RESOURCES {}
1680675509138590 210114 TASK 118 WAITING default FIRST_RESOURCES {}
1680675509138617 210114 TASK 119 WAITING default FIRST_RESOURCES {}
1680675509138648 210114 TASK 120 WAITING default FIRST_RESOURCES {}
1680675509138672 210114 TASK 121 WAITING default FIRST_RESOURCES {}
1680675509138698 210114 TASK 122 WAITING default FIRST_RESOURCES {}
1680675509138725 210114 TASK 123 WAITING default FIRST_RESOURCES {}
1680675509138751 210114 TASK 124 WAITING default FIRST_RESOURCES {}
1680675509138775 210114 TASK 125 WAITING default FIRST_RESOURCES {}
1680675509138801 210114 TASK 126 WAITING default FIRST_RESOURCES {}
1680675509138831 210114 TASK 127 WAITING default FIRST_RESOURCES {}
1680675509138859 210114 TASK 128 WAITING default FIRST_RESOURCES {}
1680675509138884 210114 TASK 129 WAITING default FIRST_RESOURCES {}
1680675509138910 210114 TASK 130 WAITING default FIRST_RESOURCES {}
1680675509138937 210114 TASK 131 WAITING default FIRST_RESOURCES {}
1680675509138964 210114 TASK 132 WAITING default FIRST_RESOURCES {}
1680675509138988 210114 TASK 133 WAITING default FIRST_RESOURCES {}
1680675509139014 210114 TASK 134 WAITING default FIRST_RESOURCES {}
1680675509139040 210114 TASK 135 WAITING default FIRST_RESOURCES {}
1680675509139065 210114 TASK 136 WAITING default FIRST_RESOURCES {}
1680675509139090 210114 TASK 137 WAITING default FIRST_RESOURCES {}
1680675509139120 210114 TASK 138 WAITING default FIRST_RESOURCES {}
1680675509139146 210114 TASK 139 WAITING default FIRST_RESOURCES {}
1680675509139173 210114 TASK 140 WAITING default FIRST_RESOURCES {}
1680675509139197 210114 TASK 141 WAITING default FIRST_RESOURCES {}
1680675509139223 210114 TASK 142 WAITING default FIRST_RESOURCES {}
1680675509139249 210114 TASK 143 WAITING default FIRST_RESOURCES {}
1680675509139275 210114 TASK 144 WAITING default FIRST_RESOURCES {}
1680675509139300 210114 TASK 145 WAITING default FIRST_RESOURCES {}
1680675509139325 210114 TASK 146 WAITING default FIRST_RESOURCES {}
1680675509139353 210114 TASK 147 WAITING default FIRST_RESOURCES {}
1680675509139380 210114 TASK 148 WAITING default FIRST_RESOURCES {}
1680675509139404 210114 TASK 149 WAITING default FIRST_RESOURCES {}
1680675509139429 210114 TASK 150 WAITING default FIRST_RESOURCES {}
1680675509139457 210114 TASK 151 WAITING default FIRST_RESOURCES {}
1680675509139495 210114 TASK 152 WAITING default FIRST_RESOURCES {}
1680675509139531 210114 TASK 153 WAITING default FIRST_RESOURCES {}
1680675509139556 210114 TASK 154 WAITING default FIRST_RESOURCES {}
1680675509139583 210114 TASK 155 WAITING default FIRST_RESOURCES {}
1680675509139610 210114 TASK 156 WAITING default FIRST_RESOURCES {}
1680675509139640 210114 TASK 157 WAITING default FIRST_RESOURCES {}
1680675509139674 210114 TASK 158 WAITING default FIRST_RESOURCES {}
1680675509139701 210114 TASK 159 WAITING default FIRST_RESOURCES {}
1680675509139727 210114 TASK 160 WAITING default FIRST_RESOURCES {}
1680675509139752 210114 TASK 161 WAITING default FIRST_RESOURCES {}
1680675509139778 210114 TASK 162 WAITING default FIRST_RESOURCES {}
1680675509139805 210114 TASK 163 WAITING default FIRST_RESOURCES {}
1680675509139831 210114 TASK 164 WAITING default FIRST_RESOURCES {}
1680675509139859 210114 TASK 165 WAITING default FIRST_RESOURCES {}
1680675509139887 210114 TASK 166 WAITING default FIRST_RESOURCES {}
1680675509139913 210114 TASK 167 WAITING default FIRST_RESOURCES {}
1680675509139937 210114 TASK 168 WAITING default FIRST_RESOURCES {}
1680675509139967 210114 TASK 169 WAITING default FIRST_RESOURCES {}
1680675509139995 210114 TASK 170 WAITING default FIRST_RESOURCES {}
1680675509140022 210114 TASK 171 WAITING default FIRST_RESOURCES {}
1680675509140046 210114 TASK 172 WAITING default FIRST_RESOURCES {}
1680675509140072 210114 TASK 173 WAITING default FIRST_RESOURCES {}
1680675509140099 210114 TASK 174 WAITING default FIRST_RESOURCES {}
1680675509140126 210114 TASK 175 WAITING default FIRST_RESOURCES {}
1680675509140150 210114 TASK 176 WAITING default FIRST_RESOURCES {}
1680675509140177 210114 TASK 177 WAITING default FIRST_RESOURCES {}
1680675509140203 210114 TASK 178 WAITING default FIRST_RESOURCES {}
1680675509140230 210114 TASK 179 WAITING default FIRST_RESOURCES {}
1680675509140254 210114 TASK 180 WAITING default FIRST_RESOURCES {}
1680675509140280 210114 TASK 181 WAITING default FIRST_RESOURCES {}
1680675509140309 210114 TASK 182 WAITING default FIRST_RESOURCES {}
1680675509140336 210114 TASK 183 WAITING default FIRST_RESOURCES {}
1680675509140360 210114 TASK 184 WAITING default FIRST_RESOURCES {}
1680675509140388 210114 TASK 185 WAITING default FIRST_RESOURCES {}
1680675509140415 210114 TASK 186 WAITING default FIRST_RESOURCES {}
1680675509140442 210114 TASK 187 WAITING default FIRST_RESOURCES {}
1680675509140466 210114 TASK 188 WAITING default FIRST_RESOURCES {}
1680675509140493 210114 TASK 189 WAITING default FIRST_RESOURCES {}
1680675509140521 210114 TASK 190 WAITING default FIRST_RESOURCES {}
1680675509140548 210114 TASK 191 WAITING default FIRST_RESOURCES {}
1680675509140614 210114 TASK 192 WAITING default FIRST_RESOURCES {}
1680675509140820 210114 TASK 193 WAITING default FIRST_RESOURCES {}
1680675509140846 210114 TASK 194 WAITING default FIRST_RESOURCES {}
1680675509140875 210114 TASK 195 WAITING default FIRST_RESOURCES {}
1680675509140899 210114 TASK 196 WAITING default FIRST_RESOURCES {}
1680675509140926 210114 TASK 197 WAITING default FIRST_RESOURCES {}
1680675509140953 210114 TASK 198 WAITING default FIRST_RESOURCES {}
1680675509140977 210114 TASK 199 WAITING default FIRST_RESOURCES {}
1680675509141003 210114 TASK 200 WAITING default FIRST_RESOURCES {}
1680675509141031 210114 TASK 201 WAITING default FIRST_RESOURCES {}
1680675509141067 210114 TASK 202 WAITING default FIRST_RESOURCES {}
1680675509141092 210114 TASK 203 WAITING default FIRST_RESOURCES {}
1680675509141118 210114 TASK 204 WAITING default FIRST_RESOURCES {}
1680675509141154 210114 TASK 205 WAITING default FIRST_RESOURCES {}
1680675509141180 210114 TASK 206 WAITING default FIRST_RESOURCES {}
1680675509141207 210114 TASK 207 WAITING default FIRST_RESOURCES {}
1680675509141231 210114 TASK 208 WAITING default FIRST_RESOURCES {}
1680675509141259 210114 TASK 209 WAITING default FIRST_RESOURCES {}
1680675509141286 210114 TASK 210 WAITING default FIRST_RESOURCES {}
1680675509141317 210114 TASK 211 WAITING default FIRST_RESOURCES {}
1680675509141342 210114 TASK 212 WAITING default FIRST_RESOURCES {}
1680675509141369 210114 TASK 213 WAITING default FIRST_RESOURCES {}
1680675509141397 210114 TASK 214 WAITING default FIRST_RESOURCES {}
1680675509141424 210114 TASK 215 WAITING default FIRST_RESOURCES {}
1680675509141449 210114 TASK 216 WAITING default FIRST_RESOURCES {}
1680675509141475 210114 TASK 217 WAITING default FIRST_RESOURCES {}
1680675509141501 210114 TASK 218 WAITING default FIRST_RESOURCES {}
1680675509141528 210114 TASK 219 WAITING default FIRST_RESOURCES {}
1680675509141552 210114 TASK 220 WAITING default FIRST_RESOURCES {}
1680675509141579 210114 TASK 221 WAITING default FIRST_RESOURCES {}
1680675509141606 210114 TASK 222 WAITING default FIRST_RESOURCES {}
1680675509141647 210114 TASK 223 WAITING default FIRST_RESOURCES {}
1680675509141673 210114 TASK 224 WAITING default FIRST_RESOURCES {}
1680675509141702 210114 TASK 225 WAITING default FIRST_RESOURCES {}
1680675509141733 210114 TASK 226 WAITING default FIRST_RESOURCES {}
1680675509141758 210114 TASK 227 WAITING default FIRST_RESOURCES {}
1680675509141785 210114 TASK 228 WAITING default FIRST_RESOURCES {}
1680675509141812 210114 TASK 229 WAITING default FIRST_RESOURCES {}
1680675509141840 210114 TASK 230 WAITING default FIRST_RESOURCES {}
1680675509141864 210114 TASK 231 WAITING default FIRST_RESOURCES {}
1680675509141890 210114 TASK 232 WAITING default FIRST_RESOURCES {}
1680675509141929 210114 TASK 233 WAITING default FIRST_RESOURCES {}
1680675509141955 210114 TASK 234 WAITING default FIRST_RESOURCES {}
1680675509141978 210114 TASK 235 WAITING default FIRST_RESOURCES {}
1680675509142037 210114 TASK 236 WAITING default FIRST_RESOURCES {}
1680675509142066 210114 TASK 237 WAITING default FIRST_RESOURCES {}
1680675509142093 210114 TASK 238 WAITING default FIRST_RESOURCES {}
1680675509142117 210114 TASK 239 WAITING default FIRST_RESOURCES {}
1680675509142144 210114 TASK 240 WAITING default FIRST_RESOURCES {}
1680675509142170 210114 TASK 241 WAITING default FIRST_RESOURCES {}
1680675509142196 210114 TASK 242 WAITING default FIRST_RESOURCES {}
1680675509142221 210114 TASK 243 WAITING default FIRST_RESOURCES {}
1680675509142247 210114 TASK 244 WAITING default FIRST_RESOURCES {}
1680675509142273 210114 TASK 245 WAITING default FIRST_RESOURCES {}
1680675509142300 210114 TASK 246 WAITING default FIRST_RESOURCES {}
1680675509142329 210114 TASK 247 WAITING default FIRST_RESOURCES {}
1680675509142357 210114 TASK 248 WAITING default FIRST_RESOURCES {}
1680675509142384 210114 TASK 249 WAITING default FIRST_RESOURCES {}
1680675509142411 210114 TASK 250 WAITING default FIRST_RESOURCES {}
1680675509142435 210114 TASK 251 WAITING default FIRST_RESOURCES {}
1680675509142461 210114 TASK 252 WAITING default FIRST_RESOURCES {}
1680675509142493 210114 TASK 253 WAITING default FIRST_RESOURCES {}
1680675509142520 210114 TASK 254 WAITING default FIRST_RESOURCES {}
1680675509142556 210114 TASK 255 WAITING default FIRST_RESOURCES {}
1680675509142593 210114 TASK 256 WAITING default FIRST_RESOURCES {}
1680675509142624 210114 TASK 257 WAITING default FIRST_RESOURCES {}
1680675509142652 210114 TASK 258 WAITING default FIRST_RESOURCES {}
1680675509142676 210114 TASK 259 WAITING default FIRST_RESOURCES {}
1680675509142703 210114 TASK 260 WAITING default FIRST_RESOURCES {}
1680675509142730 210114 TASK 261 WAITING default FIRST_RESOURCES {}
1680675509142756 210114 TASK 262 WAITING default FIRST_RESOURCES {}
1680675509142781 210114 TASK 263 WAITING default FIRST_RESOURCES {}
1680675509142807 210114 TASK 264 WAITING default FIRST_RESOURCES {}
1680675509142833 210114 TASK 265 WAITING default FIRST_RESOURCES {}
1680675509142860 210114 TASK 266 WAITING default FIRST_RESOURCES {}
1680675509142884 210114 TASK 267 WAITING default FIRST_RESOURCES {}
1680675509142913 210114 TASK 268 WAITING default FIRST_RESOURCES {}
1680675509142953 210114 TASK 269 WAITING default FIRST_RESOURCES {}
1680675509142985 210114 TASK 270 WAITING default FIRST_RESOURCES {}
1680675509143009 210114 TASK 271 WAITING default FIRST_RESOURCES {}
1680675509143035 210114 TASK 272 WAITING default FIRST_RESOURCES {}
1680675509143062 210114 TASK 273 WAITING default FIRST_RESOURCES {}
1680675509143088 210114 TASK 274 WAITING default FIRST_RESOURCES {}
1680675509143113 210114 TASK 275 WAITING default FIRST_RESOURCES {}
1680675509143139 210114 TASK 276 WAITING default FIRST_RESOURCES {}
1680675509143166 210114 TASK 277 WAITING default FIRST_RESOURCES {}
1680675509143193 210114 TASK 278 WAITING default FIRST_RESOURCES {}
1680675509143217 210114 TASK 279 WAITING default FIRST_RESOURCES {}
1680675509143243 210114 TASK 280 WAITING default FIRST_RESOURCES {}
1680675509143270 210114 TASK 281 WAITING default FIRST_RESOURCES {}
1680675509143296 210114 TASK 282 WAITING default FIRST_RESOURCES {}
1680675509143321 210114 TASK 283 WAITING default FIRST_RESOURCES {}
1680675509143347 210114 TASK 284 WAITING default FIRST_RESOURCES {}
1680675509143373 210114 TASK 285 WAITING default FIRST_RESOURCES {}
1680675509143405 210114 TASK 286 WAITING default FIRST_RESOURCES {}
1680675509143430 210114 TASK 287 WAITING default FIRST_RESOURCES {}
1680675509143456 210114 TASK 288 WAITING default FIRST_RESOURCES {}
1680675509143483 210114 TASK 289 WAITING default FIRST_RESOURCES {}
1680675509143509 210114 TASK 290 WAITING default FIRST_RESOURCES {}
1680675509143534 210114 TASK 291 WAITING default FIRST_RESOURCES {}
1680675509143559 210114 TASK 292 WAITING default FIRST_RESOURCES {}
1680675509143586 210114 TASK 293 WAITING default FIRST_RESOURCES {}
1680675509143611 210114 TASK 294 WAITING default FIRST_RESOURCES {}
1680675509143644 210114 TASK 295 WAITING default FIRST_RESOURCES {}
1680675509143676 210114 TASK 296 WAITING default FIRST_RESOURCES {}
1680675509143703 210114 TASK 297 WAITING default FIRST_RESOURCES {}
1680675509143727 210114 TASK 298 WAITING default FIRST_RESOURCES {}
1680675509143753 210114 TASK 299 WAITING default FIRST_RESOURCES {}
1680675509143780 210114 TASK 300 WAITING default FIRST_RESOURCES {}
1680675509143806 210114 TASK 301 WAITING default FIRST_RESOURCES {}
1680675509143831 210114 TASK 302 WAITING default FIRST_RESOURCES {}
1680675509143857 210114 TASK 303 WAITING default FIRST_RESOURCES {}
1680675509143883 210114 TASK 304 WAITING default FIRST_RESOURCES {}
1680675509143910 210114 TASK 305 WAITING default FIRST_RESOURCES {}
1680675509143945 210114 TASK 306 WAITING default FIRST_RESOURCES {}
1680675509143984 210114 TASK 307 WAITING default FIRST_RESOURCES {}
1680675509144010 210114 TASK 308 WAITING default FIRST_RESOURCES {}
1680675509144037 210114 TASK 309 WAITING default FIRST_RESOURCES {}
1680675509144062 210114 TASK 310 WAITING default FIRST_RESOURCES {}
1680675509144088 210114 TASK 311 WAITING default FIRST_RESOURCES {}
1680675509144114 210114 TASK 312 WAITING default FIRST_RESOURCES {}
1680675509144143 210114 TASK 313 WAITING default FIRST_RESOURCES {}
1680675509144167 210114 TASK 314 WAITING default FIRST_RESOURCES {}
1680675509144195 210114 TASK 315 WAITING default FIRST_RESOURCES {}
1680675509144221 210114 TASK 316 WAITING default FIRST_RESOURCES {}
1680675509144248 210114 TASK 317 WAITING default FIRST_RESOURCES {}
1680675509144273 210114 TASK 318 WAITING default FIRST_RESOURCES {}
1680675509144299 210114 TASK 319 WAITING default FIRST_RESOURCES {}
1680675509144326 210114 TASK 320 WAITING default FIRST_RESOURCES {}
1680675509144352 210114 TASK 321 WAITING default FIRST_RESOURCES {}
1680675509144376 210114 TASK 322 WAITING default FIRST_RESOURCES {}
1680675509144403 210114 TASK 323 WAITING default FIRST_RESOURCES {}
1680675509144430 210114 TASK 324 WAITING default FIRST_RESOURCES {}
1680675509144457 210114 TASK 325 WAITING default FIRST_RESOURCES {}
1680675509144481 210114 TASK 326 WAITING default FIRST_RESOURCES {}
1680675509144509 210114 TASK 327 WAITING default FIRST_RESOURCES {}
1680675509144535 210114 TASK 328 WAITING default FIRST_RESOURCES {}
1680675509144562 210114 TASK 329 WAITING default FIRST_RESOURCES {}
1680675509144586 210114 TASK 330 WAITING default FIRST_RESOURCES {}
1680675509144613 210114 TASK 331 WAITING default FIRST_RESOURCES {}
1680675509144686 210114 TASK 332 WAITING default FIRST_RESOURCES {}
1680675509144716 210114 TASK 333 WAITING default FIRST_RESOURCES {}
1680675509144740 210114 TASK 334 WAITING default FIRST_RESOURCES {}
1680675509144766 210114 TASK 335 WAITING default FIRST_RESOURCES {}
1680675509144796 210114 TASK 336 WAITING default FIRST_RESOURCES {}
1680675509144843 210114 TASK 337 WAITING default FIRST_RESOURCES {}
1680675509144872 210114 TASK 338 WAITING default FIRST_RESOURCES {}
1680675509144900 210114 TASK 339 WAITING default FIRST_RESOURCES {}
1680675509144927 210114 TASK 340 WAITING default FIRST_RESOURCES {}
1680675509144954 210114 TASK 341 WAITING default FIRST_RESOURCES {}
1680675509144978 210114 TASK 342 WAITING default FIRST_RESOURCES {}
1680675509145017 210114 TASK 343 WAITING default FIRST_RESOURCES {}
1680675509145055 210114 TASK 344 WAITING default FIRST_RESOURCES {}
1680675509145082 210114 TASK 345 WAITING default FIRST_RESOURCES {}
1680675509145112 210114 TASK 346 WAITING default FIRST_RESOURCES {}
1680675509145150 210114 TASK 347 WAITING default FIRST_RESOURCES {}
1680675509145191 210114 TASK 348 WAITING default FIRST_RESOURCES {}
1680675509145221 210114 TASK 349 WAITING default FIRST_RESOURCES {}
1680675509145246 210114 TASK 350 WAITING default FIRST_RESOURCES {}
1680675509145273 210114 TASK 351 WAITING default FIRST_RESOURCES {}
1680675509145300 210114 TASK 352 WAITING default FIRST_RESOURCES {}
1680675509145327 210114 TASK 353 WAITING default FIRST_RESOURCES {}
1680675509145351 210114 TASK 354 WAITING default FIRST_RESOURCES {}
1680675509145378 210114 TASK 355 WAITING default FIRST_RESOURCES {}
1680675509145404 210114 TASK 356 WAITING default FIRST_RESOURCES {}
1680675509145429 210114 TASK 357 WAITING default FIRST_RESOURCES {}
1680675509145459 210114 TASK 358 WAITING default FIRST_RESOURCES {}
1680675509145486 210114 TASK 359 WAITING default FIRST_RESOURCES {}
1680675509145521 210114 TASK 360 WAITING default FIRST_RESOURCES {}
1680675509145548 210114 TASK 361 WAITING default FIRST_RESOURCES {}
