# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680717581288945 313578 MANAGER START
1680717581295068 313578 CATEGORY default MAX {}
1680717581295084 313578 CATEGORY default MIN {}
1680717581295091 313578 CATEGORY default FIRST GREEDY_BUCKETING {}
1680717581296627 313578 TASK 54 WAITING default FIRST_RESOURCES {}
1680717581296656 313578 TASK 55 WAITING default FIRST_RESOURCES {}
1680717581296683 313578 TASK 56 WAITING default FIRST_RESOURCES {}
1680717581296712 313578 TASK 57 WAITING default FIRST_RESOURCES {}
1680717581296737 313578 TASK 58 WAITING default FIRST_RESOURCES {}
1680717581296763 313578 TASK 59 WAITING default FIRST_RESOURCES {}
1680717581296789 313578 TASK 60 WAITING default FIRST_RESOURCES {}
1680717581296816 313578 TASK 61 WAITING default FIRST_RESOURCES {}
1680717581296841 313578 TASK 62 WAITING default FIRST_RESOURCES {}
1680717581296868 313578 TASK 63 WAITING default FIRST_RESOURCES {}
1680717581296895 313578 TASK 64 WAITING default FIRST_RESOURCES {}
1680717581296922 313578 TASK 65 WAITING default FIRST_RESOURCES {}
1680717581296947 313578 TASK 66 WAITING default FIRST_RESOURCES {}
1680717581296974 313578 TASK 67 WAITING default FIRST_RESOURCES {}
1680717581297004 313578 TASK 68 WAITING default FIRST_RESOURCES {}
1680717581297031 313578 TASK 69 WAITING default FIRST_RESOURCES {}
1680717581297063 313578 TASK 70 WAITING default FIRST_RESOURCES {}
1680717581297088 313578 TASK 71 WAITING default FIRST_RESOURCES {}
1680717581297114 313578 TASK 72 WAITING default FIRST_RESOURCES {}
1680717581297141 313578 TASK 73 WAITING default FIRST_RESOURCES {}
1680717581297166 313578 TASK 74 WAITING default FIRST_RESOURCES {}
1680717581297193 313578 TASK 75 WAITING default FIRST_RESOURCES {}
1680717581297221 313578 TASK 76 WAITING default FIRST_RESOURCES {}
1680717581297246 313578 TASK 77 WAITING default FIRST_RESOURCES {}
1680717581297273 313578 TASK 78 WAITING default FIRST_RESOURCES {}
1680717581297301 313578 TASK 79 WAITING default FIRST_RESOURCES {}
1680717581297328 313578 TASK 80 WAITING default FIRST_RESOURCES {}
1680717581297353 313578 TASK 81 WAITING default FIRST_RESOURCES {}
1680717581297378 313578 TASK 82 WAITING default FIRST_RESOURCES {}
1680717581297405 313578 TASK 83 WAITING default FIRST_RESOURCES {}
1680717581297432 313578 TASK 84 WAITING default FIRST_RESOURCES {}
1680717581297460 313578 TASK 85 WAITING default FIRST_RESOURCES {}
1680717581297488 313578 TASK 86 WAITING default FIRST_RESOURCES {}
1680717581297515 313578 TASK 87 WAITING default FIRST_RESOURCES {}
1680717581297542 313578 TASK 88 WAITING default FIRST_RESOURCES {}
1680717581297567 313578 TASK 89 WAITING default FIRST_RESOURCES {}
1680717581297595 313578 TASK 90 WAITING default FIRST_RESOURCES {}
1680717581297630 313578 TASK 91 WAITING default FIRST_RESOURCES {}
1680717581297665 313578 TASK 92 WAITING default FIRST_RESOURCES {}
1680717581297690 313578 TASK 93 WAITING default FIRST_RESOURCES {}
1680717581297722 313578 TASK 94 WAITING default FIRST_RESOURCES {}
1680717581297750 313578 TASK 95 WAITING default FIRST_RESOURCES {}
1680717581297777 313578 TASK 96 WAITING default FIRST_RESOURCES {}
1680717581297824 313578 TASK 97 WAITING default FIRST_RESOURCES {}
1680717581297853 313578 TASK 98 WAITING default FIRST_RESOURCES {}
1680717581297878 313578 TASK 99 WAITING default FIRST_RESOURCES {}
1680717581297905 313578 TASK 100 WAITING default FIRST_RESOURCES {}
1680717581297933 313578 TASK 101 WAITING default FIRST_RESOURCES {}
1680717581297958 313578 TASK 102 WAITING default FIRST_RESOURCES {}
1680717581297985 313578 TASK 103 WAITING default FIRST_RESOURCES {}
1680717581298013 313578 TASK 104 WAITING default FIRST_RESOURCES {}
1680717581298041 313578 TASK 105 WAITING default FIRST_RESOURCES {}
1680717581298069 313578 TASK 106 WAITING default FIRST_RESOURCES {}
1680717581298097 313578 TASK 107 WAITING default FIRST_RESOURCES {}
1680717581298125 313578 TASK 108 WAITING default FIRST_RESOURCES {}
1680717581298150 313578 TASK 109 WAITING default FIRST_RESOURCES {}
1680717581298180 313578 TASK 110 WAITING default FIRST_RESOURCES {}
1680717581298207 313578 TASK 111 WAITING default FIRST_RESOURCES {}
1680717581298235 313578 TASK 112 WAITING default FIRST_RESOURCES {}
1680717581298260 313578 TASK 113 WAITING default FIRST_RESOURCES {}
1680717581298287 313578 TASK 114 WAITING default FIRST_RESOURCES {}
1680717581298314 313578 TASK 115 WAITING default FIRST_RESOURCES {}
1680717581298342 313578 TASK 116 WAITING default FIRST_RESOURCES {}
1680717581298367 313578 TASK 117 WAITING default FIRST_RESOURCES {}
1680717581298394 313578 TASK 118 WAITING default FIRST_RESOURCES {}
1680717581298422 313578 TASK 119 WAITING default FIRST_RESOURCES {}
1680717581298449 313578 TASK 120 WAITING default FIRST_RESOURCES {}
1680717581298474 313578 TASK 121 WAITING default FIRST_RESOURCES {}
1680717581298501 313578 TASK 122 WAITING default FIRST_RESOURCES {}
1680717581298528 313578 TASK 123 WAITING default FIRST_RESOURCES {}
1680717581298556 313578 TASK 124 WAITING default FIRST_RESOURCES {}
1680717581298580 313578 TASK 125 WAITING default FIRST_RESOURCES {}
1680717581298607 313578 TASK 126 WAITING default FIRST_RESOURCES {}
1680717581298725 313578 TASK 127 WAITING default FIRST_RESOURCES {}
1680717581298764 313578 TASK 128 WAITING default FIRST_RESOURCES {}
1680717581298789 313578 TASK 129 WAITING default FIRST_RESOURCES {}
1680717581298818 313578 TASK 130 WAITING default FIRST_RESOURCES {}
1680717581298846 313578 TASK 131 WAITING default FIRST_RESOURCES {}
1680717581298873 313578 TASK 132 WAITING default FIRST_RESOURCES {}
1680717581298898 313578 TASK 133 WAITING default FIRST_RESOURCES {}
1680717581298925 313578 TASK 134 WAITING default FIRST_RESOURCES {}
1680717581298953 313578 TASK 135 WAITING default FIRST_RESOURCES {}
1680717581298984 313578 TASK 136 WAITING default FIRST_RESOURCES {}
1680717581299017 313578 TASK 137 WAITING default FIRST_RESOURCES {}
1680717581299044 313578 TASK 138 WAITING default FIRST_RESOURCES {}
1680717581299072 313578 TASK 139 WAITING default FIRST_RESOURCES {}
1680717581299102 313578 TASK 140 WAITING default FIRST_RESOURCES {}
1680717581299129 313578 TASK 141 WAITING default FIRST_RESOURCES {}
1680717581299156 313578 TASK 142 WAITING default FIRST_RESOURCES {}
1680717581299184 313578 TASK 143 WAITING default FIRST_RESOURCES {}
1680717581299208 313578 TASK 144 WAITING default FIRST_RESOURCES {}
1680717581299235 313578 TASK 145 WAITING default FIRST_RESOURCES {}
1680717581299264 313578 TASK 146 WAITING default FIRST_RESOURCES {}
1680717581299291 313578 TASK 147 WAITING default FIRST_RESOURCES {}
1680717581299316 313578 TASK 148 WAITING default FIRST_RESOURCES {}
1680717581299343 313578 TASK 149 WAITING default FIRST_RESOURCES {}
1680717581299371 313578 TASK 150 WAITING default FIRST_RESOURCES {}
1680717581299399 313578 TASK 151 WAITING default FIRST_RESOURCES {}
1680717581299423 313578 TASK 152 WAITING default FIRST_RESOURCES {}
1680717581299451 313578 TASK 153 WAITING default FIRST_RESOURCES {}
1680717581299478 313578 TASK 154 WAITING default FIRST_RESOURCES {}
1680717581299507 313578 TASK 155 WAITING default FIRST_RESOURCES {}
1680717581299532 313578 TASK 156 WAITING default FIRST_RESOURCES {}
1680717581299566 313578 TASK 157 WAITING default FIRST_RESOURCES {}
1680717581299594 313578 TASK 158 WAITING default FIRST_RESOURCES {}
1680717581299626 313578 TASK 159 WAITING default FIRST_RESOURCES {}
1680717581299661 313578 TASK 160 WAITING default FIRST_RESOURCES {}
1680717581299688 313578 TASK 161 WAITING default FIRST_RESOURCES {}
1680717581299716 313578 TASK 162 WAITING default FIRST_RESOURCES {}
1680717581299743 313578 TASK 163 WAITING default FIRST_RESOURCES {}
1680717581299768 313578 TASK 164 WAITING default FIRST_RESOURCES {}
1680717581299799 313578 TASK 165 WAITING default FIRST_RESOURCES {}
1680717581299827 313578 TASK 166 WAITING default FIRST_RESOURCES {}
1680717581299855 313578 TASK 167 WAITING default FIRST_RESOURCES {}
1680717581299880 313578 TASK 168 WAITING default FIRST_RESOURCES {}
1680717581299912 313578 TASK 169 WAITING default FIRST_RESOURCES {}
1680717581299943 313578 TASK 170 WAITING default FIRST_RESOURCES {}
1680717581299971 313578 TASK 171 WAITING default FIRST_RESOURCES {}
1680717581299996 313578 TASK 172 WAITING default FIRST_RESOURCES {}
1680717581300023 313578 TASK 173 WAITING default FIRST_RESOURCES {}
1680717581300051 313578 TASK 174 WAITING default FIRST_RESOURCES {}
1680717581300079 313578 TASK 175 WAITING default FIRST_RESOURCES {}
1680717581300104 313578 TASK 176 WAITING default FIRST_RESOURCES {}
1680717581300131 313578 TASK 177 WAITING default FIRST_RESOURCES {}
1680717581300158 313578 TASK 178 WAITING default FIRST_RESOURCES {}
1680717581300185 313578 TASK 179 WAITING default FIRST_RESOURCES {}
1680717581300210 313578 TASK 180 WAITING default FIRST_RESOURCES {}
1680717581300240 313578 TASK 181 WAITING default FIRST_RESOURCES {}
1680717581300267 313578 TASK 182 WAITING default FIRST_RESOURCES {}
1680717581300296 313578 TASK 183 WAITING default FIRST_RESOURCES {}
1680717581300321 313578 TASK 184 WAITING default FIRST_RESOURCES {}
1680717581300348 313578 TASK 185 WAITING default FIRST_RESOURCES {}
1680717581300398 313578 TASK 186 WAITING default FIRST_RESOURCES {}
1680717581300425 313578 TASK 187 WAITING default FIRST_RESOURCES {}
1680717581300451 313578 TASK 188 WAITING default FIRST_RESOURCES {}
1680717581300479 313578 TASK 189 WAITING default FIRST_RESOURCES {}
1680717581300506 313578 TASK 190 WAITING default FIRST_RESOURCES {}
1680717581300534 313578 TASK 191 WAITING default FIRST_RESOURCES {}
1680717581300600 313578 TASK 192 WAITING default FIRST_RESOURCES {}
1680717581300632 313578 TASK 193 WAITING default FIRST_RESOURCES {}
1680717581300658 313578 TASK 194 WAITING default FIRST_RESOURCES {}
1680717581300686 313578 TASK 195 WAITING default FIRST_RESOURCES {}
1680717581300711 313578 TASK 196 WAITING default FIRST_RESOURCES {}
1680717581300738 313578 TASK 197 WAITING default FIRST_RESOURCES {}
1680717581300765 313578 TASK 198 WAITING default FIRST_RESOURCES {}
1680717581300790 313578 TASK 199 WAITING default FIRST_RESOURCES {}
1680717581300818 313578 TASK 200 WAITING default FIRST_RESOURCES {}
1680717581300846 313578 TASK 201 WAITING default FIRST_RESOURCES {}
1680717581300871 313578 TASK 202 WAITING default FIRST_RESOURCES {}
1680717581300898 313578 TASK 203 WAITING default FIRST_RESOURCES {}
1680717581300926 313578 TASK 204 WAITING default FIRST_RESOURCES {}
1680717581300950 313578 TASK 205 WAITING default FIRST_RESOURCES {}
1680717581300977 313578 TASK 206 WAITING default FIRST_RESOURCES {}
1680717581301007 313578 TASK 207 WAITING default FIRST_RESOURCES {}
1680717581301032 313578 TASK 208 WAITING default FIRST_RESOURCES {}
1680717581301060 313578 TASK 209 WAITING default FIRST_RESOURCES {}
1680717581301096 313578 TASK 210 WAITING default FIRST_RESOURCES {}
1680717581301123 313578 TASK 211 WAITING default FIRST_RESOURCES {}
1680717581301151 313578 TASK 212 WAITING default FIRST_RESOURCES {}
1680717581301178 313578 TASK 213 WAITING default FIRST_RESOURCES {}
1680717581301206 313578 TASK 214 WAITING default FIRST_RESOURCES {}
1680717581301231 313578 TASK 215 WAITING default FIRST_RESOURCES {}
1680717581301258 313578 TASK 216 WAITING default FIRST_RESOURCES {}
1680717581301285 313578 TASK 217 WAITING default FIRST_RESOURCES {}
1680717581301313 313578 TASK 218 WAITING default FIRST_RESOURCES {}
1680717581301337 313578 TASK 219 WAITING default FIRST_RESOURCES {}
1680717581301365 313578 TASK 220 WAITING default FIRST_RESOURCES {}
1680717581301392 313578 TASK 221 WAITING default FIRST_RESOURCES {}
1680717581301420 313578 TASK 222 WAITING default FIRST_RESOURCES {}
1680717581301456 313578 TASK 223 WAITING default FIRST_RESOURCES {}
1680717581301486 313578 TASK 224 WAITING default FIRST_RESOURCES {}
1680717581301514 313578 TASK 225 WAITING default FIRST_RESOURCES {}
1680717581301547 313578 TASK 226 WAITING default FIRST_RESOURCES {}
1680717581301572 313578 TASK 227 WAITING default FIRST_RESOURCES {}
1680717581301599 313578 TASK 228 WAITING default FIRST_RESOURCES {}
1680717581301648 313578 TASK 229 WAITING default FIRST_RESOURCES {}
1680717581301678 313578 TASK 230 WAITING default FIRST_RESOURCES {}
1680717581301703 313578 TASK 231 WAITING default FIRST_RESOURCES {}
1680717581301731 313578 TASK 232 WAITING default FIRST_RESOURCES {}
1680717581301759 313578 TASK 233 WAITING default FIRST_RESOURCES {}
1680717581301786 313578 TASK 234 WAITING default FIRST_RESOURCES {}
1680717581301811 313578 TASK 235 WAITING default FIRST_RESOURCES {}
1680717581301838 313578 TASK 236 WAITING default FIRST_RESOURCES {}
1680717581301865 313578 TASK 237 WAITING default FIRST_RESOURCES {}
1680717581301894 313578 TASK 238 WAITING default FIRST_RESOURCES {}
1680717581301919 313578 TASK 239 WAITING default FIRST_RESOURCES {}
1680717581301946 313578 TASK 240 WAITING default FIRST_RESOURCES {}
1680717581301973 313578 TASK 241 WAITING default FIRST_RESOURCES {}
1680717581302001 313578 TASK 242 WAITING default FIRST_RESOURCES {}
1680717581302026 313578 TASK 243 WAITING default FIRST_RESOURCES {}
1680717581302053 313578 TASK 244 WAITING default FIRST_RESOURCES {}
1680717581302080 313578 TASK 245 WAITING default FIRST_RESOURCES {}
1680717581302109 313578 TASK 246 WAITING default FIRST_RESOURCES {}
1680717581302134 313578 TASK 247 WAITING default FIRST_RESOURCES {}
1680717581302162 313578 TASK 248 WAITING default FIRST_RESOURCES {}
1680717581302190 313578 TASK 249 WAITING default FIRST_RESOURCES {}
1680717581302218 313578 TASK 250 WAITING default FIRST_RESOURCES {}
1680717581302243 313578 TASK 251 WAITING default FIRST_RESOURCES {}
1680717581302270 313578 TASK 252 WAITING default FIRST_RESOURCES {}
1680717581302300 313578 TASK 253 WAITING default FIRST_RESOURCES {}
1680717581302328 313578 TASK 254 WAITING default FIRST_RESOURCES {}
1680717581302353 313578 TASK 255 WAITING default FIRST_RESOURCES {}
1680717581302380 313578 TASK 256 WAITING default FIRST_RESOURCES {}
1680717581302409 313578 TASK 257 WAITING default FIRST_RESOURCES {}
1680717581302436 313578 TASK 258 WAITING default FIRST_RESOURCES {}
1680717581302461 313578 TASK 259 WAITING default FIRST_RESOURCES {}
1680717581302488 313578 TASK 260 WAITING default FIRST_RESOURCES {}
1680717581302516 313578 TASK 261 WAITING default FIRST_RESOURCES {}
1680717581302543 313578 TASK 262 WAITING default FIRST_RESOURCES {}
1680717581302568 313578 TASK 263 WAITING default FIRST_RESOURCES {}
1680717581302595 313578 TASK 264 WAITING default FIRST_RESOURCES {}
1680717581302629 313578 TASK 265 WAITING default FIRST_RESOURCES {}
1680717581302655 313578 TASK 266 WAITING default FIRST_RESOURCES {}
1680717581302685 313578 TASK 267 WAITING default FIRST_RESOURCES {}
1680717581302716 313578 TASK 268 WAITING default FIRST_RESOURCES {}
1680717581302743 313578 TASK 269 WAITING default FIRST_RESOURCES {}
1680717581302768 313578 TASK 270 WAITING default FIRST_RESOURCES {}
1680717581302795 313578 TASK 271 WAITING default FIRST_RESOURCES {}
1680717581302823 313578 TASK 272 WAITING default FIRST_RESOURCES {}
1680717581302850 313578 TASK 273 WAITING default FIRST_RESOURCES {}
1680717581302875 313578 TASK 274 WAITING default FIRST_RESOURCES {}
1680717581302903 313578 TASK 275 WAITING default FIRST_RESOURCES {}
1680717581302931 313578 TASK 276 WAITING default FIRST_RESOURCES {}
1680717581302958 313578 TASK 277 WAITING default FIRST_RESOURCES {}
1680717581302983 313578 TASK 278 WAITING default FIRST_RESOURCES {}
1680717581303010 313578 TASK 279 WAITING default FIRST_RESOURCES {}
1680717581303037 313578 TASK 280 WAITING default FIRST_RESOURCES {}
1680717581303065 313578 TASK 281 WAITING default FIRST_RESOURCES {}
1680717581303090 313578 TASK 282 WAITING default FIRST_RESOURCES {}
1680717581303117 313578 TASK 283 WAITING default FIRST_RESOURCES {}
1680717581303144 313578 TASK 284 WAITING default FIRST_RESOURCES {}
1680717581303172 313578 TASK 285 WAITING default FIRST_RESOURCES {}
1680717581303202 313578 TASK 286 WAITING default FIRST_RESOURCES {}
1680717581303229 313578 TASK 287 WAITING default FIRST_RESOURCES {}
1680717581303256 313578 TASK 288 WAITING default FIRST_RESOURCES {}
1680717581303285 313578 TASK 289 WAITING default FIRST_RESOURCES {}
1680717581303310 313578 TASK 290 WAITING default FIRST_RESOURCES {}
1680717581303337 313578 TASK 291 WAITING default FIRST_RESOURCES {}
1680717581303364 313578 TASK 292 WAITING default FIRST_RESOURCES {}
1680717581303392 313578 TASK 293 WAITING default FIRST_RESOURCES {}
1680717581303420 313578 TASK 294 WAITING default FIRST_RESOURCES {}
1680717581303448 313578 TASK 295 WAITING default FIRST_RESOURCES {}
1680717581303476 313578 TASK 296 WAITING default FIRST_RESOURCES {}
1680717581303504 313578 TASK 297 WAITING default FIRST_RESOURCES {}
1680717581303529 313578 TASK 298 WAITING default FIRST_RESOURCES {}
1680717581303556 313578 TASK 299 WAITING default FIRST_RESOURCES {}
1680717581303583 313578 TASK 300 WAITING default FIRST_RESOURCES {}
1680717581303611 313578 TASK 301 WAITING default FIRST_RESOURCES {}
1680717581303641 313578 TASK 302 WAITING default FIRST_RESOURCES {}
1680717581303668 313578 TASK 303 WAITING default FIRST_RESOURCES {}
1680717581303697 313578 TASK 304 WAITING default FIRST_RESOURCES {}
1680717581303725 313578 TASK 305 WAITING default FIRST_RESOURCES {}
1680717581303750 313578 TASK 306 WAITING default FIRST_RESOURCES {}
1680717581303777 313578 TASK 307 WAITING default FIRST_RESOURCES {}
1680717581303805 313578 TASK 308 WAITING default FIRST_RESOURCES {}
1680717581303832 313578 TASK 309 WAITING default FIRST_RESOURCES {}
1680717581303857 313578 TASK 310 WAITING default FIRST_RESOURCES {}
1680717581303884 313578 TASK 311 WAITING default FIRST_RESOURCES {}
1680717581303914 313578 TASK 312 WAITING default FIRST_RESOURCES {}
1680717581303943 313578 TASK 313 WAITING default FIRST_RESOURCES {}
1680717581303968 313578 TASK 314 WAITING default FIRST_RESOURCES {}
1680717581303995 313578 TASK 315 WAITING default FIRST_RESOURCES {}
1680717581304022 313578 TASK 316 WAITING default FIRST_RESOURCES {}
1680717581304049 313578 TASK 317 WAITING default FIRST_RESOURCES {}
1680717581304074 313578 TASK 318 WAITING default FIRST_RESOURCES {}
1680717581304102 313578 TASK 319 WAITING default FIRST_RESOURCES {}
1680717581304129 313578 TASK 320 WAITING default FIRST_RESOURCES {}
1680717581304157 313578 TASK 321 WAITING default FIRST_RESOURCES {}
1680717581304182 313578 TASK 322 WAITING default FIRST_RESOURCES {}
1680717581304210 313578 TASK 323 WAITING default FIRST_RESOURCES {}
1680717581304238 313578 TASK 324 WAITING default FIRST_RESOURCES {}
1680717581304269 313578 TASK 325 WAITING default FIRST_RESOURCES {}
1680717581304294 313578 TASK 326 WAITING default FIRST_RESOURCES {}
1680717581304322 313578 TASK 327 WAITING default FIRST_RESOURCES {}
1680717581304349 313578 TASK 328 WAITING default FIRST_RESOURCES {}
1680717581304374 313578 TASK 329 WAITING default FIRST_RESOURCES {}
1680717581304402 313578 TASK 330 WAITING default FIRST_RESOURCES {}
1680717581304429 313578 TASK 331 WAITING default FIRST_RESOURCES {}
1680717581304458 313578 TASK 332 WAITING default FIRST_RESOURCES {}
1680717581304483 313578 TASK 333 WAITING default FIRST_RESOURCES {}
1680717581304510 313578 TASK 334 WAITING default FIRST_RESOURCES {}
1680717581304538 313578 TASK 335 WAITING default FIRST_RESOURCES {}
1680717581304568 313578 TASK 336 WAITING default FIRST_RESOURCES {}
1680717581304594 313578 TASK 337 WAITING default FIRST_RESOURCES {}
1680717581304625 313578 TASK 338 WAITING default FIRST_RESOURCES {}
1680717581304654 313578 TASK 339 WAITING default FIRST_RESOURCES {}
1680717581304681 313578 TASK 340 WAITING default FIRST_RESOURCES {}
1680717581304706 313578 TASK 341 WAITING default FIRST_RESOURCES {}
1680717581304734 313578 TASK 342 WAITING default FIRST_RESOURCES {}
1680717581304761 313578 TASK 343 WAITING default FIRST_RESOURCES {}
1680717581304789 313578 TASK 344 WAITING default FIRST_RESOURCES {}
1680717581304814 313578 TASK 345 WAITING default FIRST_RESOURCES {}
1680717581304845 313578 TASK 346 WAITING default FIRST_RESOURCES {}
1680717581304873 313578 TASK 347 WAITING default FIRST_RESOURCES {}
1680717581304901 313578 TASK 348 WAITING default FIRST_RESOURCES {}
1680717581304948 313578 TASK 349 WAITING default FIRST_RESOURCES {}
1680717581305006 313578 TASK 350 WAITING default FIRST_RESOURCES {}
1680717581305045 313578 TASK 351 WAITING default FIRST_RESOURCES {}
1680717581305073 313578 TASK 352 WAITING default FIRST_RESOURCES {}
1680717581305098 313578 TASK 353 WAITING default FIRST_RESOURCES {}
1680717581305125 313578 TASK 354 WAITING default FIRST_RESOURCES {}
1680717581305153 313578 TASK 355 WAITING default FIRST_RESOURCES {}
1680717581305183 313578 TASK 356 WAITING default FIRST_RESOURCES {}
1680717581305208 313578 TASK 357 WAITING default FIRST_RESOURCES {}
1680717581305235 313578 TASK 358 WAITING default FIRST_RESOURCES {}
1680717581305273 313578 TASK 359 WAITING default FIRST_RESOURCES {}
1680717581305325 313578 TASK 360 WAITING default FIRST_RESOURCES {}
1680717581305360 313578 TASK 361 WAITING default FIRST_RESOURCES {}
